corpus,dyad,index,speaker,start,stop,text
cid,ABCM,326,AB,785.94575,791.87375,on avait qu'est-ce qu'on avait fait on avait noirci euh on avait brûlé des bouchons pour se noircir le visage on avait fait la totale quoi
cid,ABCM,327,CM,790.136,790.744,ouais mh
cid,ABCM,328,AB,792.2564,793.2244,on s'y croyait vraiment
cid,ABCM,329,AB,793.716,794.788,on part en voiture
cid,ABCM,330,AB,796.24555,797.24555,et c'était au moment ou
cid,ABCM,331,AB,797.7457,800.2897,de partir ou de revenir euh qu'est ce qui s'est passé
cid,ABCM,332,AB,801.22645,802.25045,euh
cid,ABCM,333,AB,804.13585,807.19185,je crois que ça devait être au moment de partir ou d'arriver en fait on y va euh
cid,ABCM,334,CM,805.5994,805.8474,mh mh
cid,ABCM,335,AB,807.79669,813.5168,euh on arrive derrière par une entrée derrière y avait un immense portail avec un mur qui devait faire je sais pas
cid,ABCM,336,CM,812.396,812.54,mh
cid,ABCM,337,AB,814.046,815.014,deux mètres euh
cid,ABCM,338,AB,815.63745,818.47745,trois mètres de haut quelque chose comme ça on s'est dit il faut absolument qu'on passe de l'autre côté
cid,ABCM,339,CM,816.446,816.638,mh
cid,ABCM,340,AB,818.92525,822.66925,alors on commence à se faire la courte échelle on s'attrape on saute de l'autre côté etc
cid,ABCM,341,CM,820.796,820.964,mh
cid,ABCM,342,AB,823.166,828.43,et je me rappelle d'une copine qui avait dit ah mais vous faites chier je veux pas sauter moi je vais me péter une cheville ou je sais pas quoi
cid,ABCM,343,AB,829.07415,831.90615,et puis elle s'approche du portail elle tourne la poignée elle ouvre le portail
cid,ABCM,344,AB,833.19005,837.23805,ça faisait une demi heure qu'on était tous en train d'escalader de sauter d'un coté et de l'autre
cid,ABCM,345,CM,835.606,835.814,oh putain
cid,ABCM,346,AB,838.0012,842.8732,et je me rappellerai toujours d'elle sylvie qui dit eh dites donc les mecs qu'y en a pas un qu'a essayé d'ouvrir
cid,ABCM,347,AB,843.33835,843.86635,la porte
cid,ABCM,348,AB,844.2757,845.3877,et la porte était ouverte
cid,ABCM,349,CM,845.70595,846.69795,ah d'accord ah ouais
cid,ABCM,350,AB,846.612,848.996,et euh alors on rentre
cid,ABCM,351,AB,849.367,850.279,on rentre là-dedans
cid,ABCM,352,CM,849.966,850.134,ouais
cid,ABCM,353,AB,850.728,855.224,avec nos petits feux d'artifice etc on se répartit on voyait quasiment rien parce qu'en plus je crois qu'on avait choisi
cid,ABCM,354,CM,852.326,852.382,mh
cid,ABCM,355,CM,853.206,853.35,mh
cid,ABCM,356,AB,855.816,857.512,une nuit où y avait pas de lune exprès
cid,ABCM,357,CM,857.206,858.27,ah ouais ouais ouais ah ouais ouais ouais
cid,ABCM,358,AB,857.81285,858.58085,pour pas être repérés
cid,ABCM,359,CM,858.616,858.728,ouais
cid,ABCM,360,AB,859.34885,860.7201,et euh euh
cid,ABCM,361,AB,861.436,864.364,et donc on s'installe un peu partout on on allume les trucs
cid,ABCM,362,CM,863.33465,863.44665,mh
cid,ABCM,363,CM,864.316,864.468,mh mh
cid,ABCM,364,AB,864.8532,867.5412,et puis à partir du moment bien sûr où ça commence à péter euh
cid,ABCM,365,AB,868.5253,876.3173,une grosse panique une une petite peur générale on dit allez il faut  faut se casser faut se casser faut se casser on avait laissé les bagnoles je me rappelle euh
cid,ABCM,366,CM,871.446,871.638,ah ouais
cid,ABCM,367,AB,876.8318,879.9358,pas dans la rue euh juste où y avait le portail mais dans une rue un petit peu à côté
cid,ABCM,368,CM,878.05075,878.26675,mh mh
cid,ABCM,369,AB,880.5917,883.9437,en se disant on la laissera glisser et on partira en démarrant le moteur après
cid,ABCM,370,CM,882.396,882.692,mh mh
cid,ABCM,371,CM,883.8452,883.9972,mh
cid,ABCM,372,CM,884.936,887.112,mais les euh les nanas du foyer elles étaient pas au courant
cid,ABCM,373,AB,887.996,888.324,non non
cid,ABCM,374,CM,888.536,892.0,ah ouais d'accord c'était vraiment euh histoire de foutre le euh ouais ouais ouais ouais ouais
cid,ABCM,375,AB,888.926,892.478,non non je sais plus quelqu'un connaissait quelqu'un qui y était je crois
cid,ABCM,376,CM,892.586,893.17,ouais ouais ouais ouais
cid,ABCM,377,AB,893.0268,898.7228,et puis on avait dit on va faire un truc etc elle avait dit oui oui euh faites un truc de toute façon ces bonnes soeurs euh
cid,ABCM,378,CM,895.736,896.0,ah ouais
cid,ABCM,379,CM,899.096,899.28,ouais
cid,ABCM,380,AB,899.81825,905.61825,et patin et couffin etc faut les bouger etc puis façon tout le monde va croire que ce sont les carabins parce qu'à chaque fois qu'il y a des conneries qui sont faites
cid,ABCM,381,CM,899.866,900.37,faut les bouger
cid,ABCM,382,CM,902.426,902.458,mh
cid,ABCM,383,CM,905.776,906.36,ouais ouais ouais
cid,ABCM,384,AB,906.00945,907.37745,c'est la faute des carabins etc
cid,ABCM,385,CM,906.9961,907.0441,ouais
cid,ABCM,386,AB,908.76205,913.66605,mais nous ça ça ça restait quand même assez gentil c'était pas méchant ça avait pas de portée non plus extraordinaire
cid,ABCM,387,CM,913.586,914.05,ouais mh
cid,ABCM,388,AB,914.446,915.334,et euh
cid,ABCM,389,AB,915.756,920.796,et quand le feu d'artifice est parti les petits pétards les petits machins bien évidemment y a de la lumière qui s'est allumée quelque part
cid,ABCM,390,CM,917.296,917.64,mh mh
cid,ABCM,391,CM,920.8595,920.9555,ouais
cid,ABCM,392,AB,921.19405,921.93005,donc on a tous dit
cid,ABCM,393,AB,923.47405,923.85005,on s'en va
cid,ABCM,394,AB,924.5078,928.4518,puis à un moment donné on part en courant à un moment donné on entend un hurlement
cid,ABCM,395,CM,928.666,928.85,ah oui
cid,ABCM,396,AB,928.93755,933.00155,et y en a un qui s'était pris un banc de pierre en fait tu vois en partant en courant il l'avait pas vu
cid,ABCM,397,CM,931.546,932.634,oh putain ouais d'accord ouais
cid,ABCM,398,CM,933.156,933.628,ah ouais d'accord
cid,ABCM,399,AB,933.606,942.07,il était à moitié allongé par terre avec sa jambe comme ça en disant oh j'ai mal j'ai mal j'ai mal on a dit on s'en fout on se barre et tout alors il a quand même réussi
cid,ABCM,400,CM,936.892,937.412,oh putain excellent
cid,ABCM,401,CM,941.85905,942.33105,tu peux crever
cid,ABCM,402,AB,942.696,944.49101,il a quand même réussi à nous suivre euh
cid,ABCM,403,CM,944.61295,944.64495,ah
cid,ABCM,404,AB,944.81515,945.87915,clopin clopant
cid,ABCM,405,CM,945.176,945.304,ah ouais
cid,ABCM,406,AB,946.8795,955.3915,et on s'est barrés dans les bagnoles puis là on était encore un peu excités y en a une qui dé une voiture qui démarrait pas alors c'était ah ma voiture démarre pas démarre pas démarre pas puis en fait on est tous partis
cid,ABCM,407,CM,952.366,952.542,ouais
cid,ABCM,408,CM,954.346,954.57,mh mh
cid,ABCM,409,AB,955.97165,960.09165,et en prenant le chemin du retour à un moment donné on s'est dit allez on se précipite
cid,ABCM,410,AB,960.596,962.884,on arrive à un feu rouge c'était la voiture dans laquelle j'étais
cid,ABCM,411,CM,961.436,961.572,mh
cid,ABCM,412,AB,963.826,968.706,et on dit on brûle le feu rouge et puis je sais plus moi quelqu'un a dit oh c'est pas la peine écoute
cid,ABCM,413,CM,968.35645,968.63645,mh
cid,ABCM,414,AB,969.24095,971.93695,puis à un moment donné on regarde derrière nous y avait une bagnole de flics
cid,ABCM,415,CM,972.956,973.268,ah d'accord
cid,ABCM,416,AB,973.296,974.08,et là on se dit
cid,ABCM,417,CM,974.3007,974.4287,ah
cid,ABCM,418,AB,974.486,974.862,bon
cid,ABCM,419,CM,975.12495,977.41295,depuis quand ils sont là déjà mh mh
cid,ABCM,420,AB,977.94245,982.76645,on s'est dit déjà une heureusement qu'on n'a pas volé le feu rouge et de deux on se dit bon
cid,ABCM,421,CM,979.546,979.73,ouais
cid,ABCM,422,CM,980.876,981.492,ouais ouais ouais ouais
cid,ABCM,423,AB,983.096,987.408,euh on va essayer de se débarbouiller là parce que si jamais y en a un qui nous double et qui nous regarde
cid,ABCM,424,CM,983.8391,983.9911,mh
cid,ABCM,425,CM,985.316,985.484,mh mh
cid,ABCM,426,CM,987.746,987.898,mh
cid,ABCM,427,AB,987.87105,992.71105,ils vont vraiment se demander ce qu'on va faire et en plus comme il nous restait je crois des feux d'artifice tu vois des trucs comme ça
cid,ABCM,428,CM,989.906,990.514,ah ouais non là ouais
cid,ABCM,429,CM,992.776,992.952,ouais
cid,ABCM,430,AB,993.306,995.49,dans la bagnole et je sais plus quoi on était tous noircis on
cid,ABCM,431,CM,995.676,998.748,mais où est ce que tu as des des feux d'artifice comme ça ça s'achète euh gratuitement
cid,ABCM,432,CM,999.1189,1000.2069,enfin ça s'achète en vente libre
cid,ABCM,433,AB,1000.886,1006.27,des petits feux d'artifice ouais c'est des tous petits trucs là ouais non mais c'était des petits trucs comme ça des petits pétards etc
cid,ABCM,434,CM,1001.126,1001.462,des feux
cid,ABCM,435,CM,1001.946,1006.898,ah des petits machins de ouais ouais ouais ouais ouais d'accord ouais ouais ouais ouais ouais hum hum ouais hum hum
cid,ABCM,436,AB,1007.1116,1008.5836,comme tu achètes pour le quatorze juillet
cid,ABCM,437,CM,1007.8357,1007.8837,ouais
cid,ABCM,438,CM,1008.556,1009.428,ouais ouais ouais ouais hum
cid,ABCM,439,AB,1008.9912,1011.2312,donc c'était pas méchant c'était vraiment des trucs de gamins
cid,ABCM,440,CM,1009.946,1011.29,ouais oui oui c'était pas des des ouais ah ouais ouais
cid,ABCM,441,AB,1011.83925,1012.44725,et euh
cid,ABCM,442,AB,1013.56135,1014.08135,euh bref
cid,ABCM,443,CM,1014.316,1014.54,mh
cid,ABCM,444,AB,1014.726,1019.606,les flics sont passés on roulait hyper doucement on s'est tous retrouvés dans l'appartement d'une copine et alors là on s'est dit
cid,ABCM,445,CM,1015.50105,1015.54905,mh
cid,ABCM,446,CM,1017.056,1017.432,mh mh
cid,ABCM,447,AB,1020.156,1020.372,bon
cid,ABCM,448,AB,1020.8284,1025.01,on verra demain on demandera à la copine qui loge au foyer mais euh c'était vraiment euh
cid,ABCM,449,CM,1021.106,1021.786,on bouge plus
cid,ABCM,450,CM,1023.386,1023.41,eh
cid,ABCM,451,CM,1023.9945,1024.2905,ah ouais
cid,ABCM,452,AB,1025.70635,1027.46635,une situation vraiment euh
cid,ABCM,453,CM,1027.136,1027.312,ouais
cid,ABCM,454,AB,1028.566,1029.046,inconnue
cid,ABCM,455,AB,1029.956,1031.924,c'était le délire le délire de la fac
cid,ABCM,456,CM,1031.936,1032.208,et voilà
cid,ABCM,457,CM,1032.66895,1033.13295,c'était la rochelle
cid,ABCM,458,AB,1033.786,1034.834,non c'était à poitiers
cid,ABCM,459,CM,1034.03425,1034.40225,c'était à
cid,ABCM,460,CM,1034.816,1036.008,à poitiers tu as été à poitiers ouais
cid,ABCM,461,CM,1036.396,1036.572,ouais
cid,ABCM,462,CM,1038.02545,1039.28945,les foyers de jeunes filles eh ouais
cid,ABCM,463,AB,1038.056,1040.04,mais c'était assez sympa en fait on s'était bien marrés
cid,ABCM,464,CM,1040.146,1041.21,mh bah oui j'imagine
cid,ABCM,465,AB,1041.586,1043.978,y avait juste l'histoire du portail moi je me rappellerai
cid,ABCM,466,AB,1044.31595,1045.17195,toujours
cid,ABCM,467,CM,1045.046,1045.702,mh mh mh
cid,ABCM,468,AB,1045.49295,1045.51695,ah
cid,ABCM,469,AB,1046.1064,1050.8264,je me dis mais y en a pas un qui a essayé d'ouvrir ce portail à part elle qui disait euh
cid,ABCM,470,CM,1051.26015,1053.13215,simplement se dit tiens y a une porte euh
cid,ABCM,471,AB,1051.426,1055.522,non je passerai en dernier peut-être j'ose pas et qui a fini par ouvrir le portail
cid,ABCM,472,AB,1055.986,1060.522,y avait ça puis la voiture de flics en fait où on on n'en menait vraiment pas large quoi on s'est dit bon
cid,ABCM,473,CM,1057.586,1058.066,ah oui ouais ouais
cid,ABCM,474,CM,1059.31445,1059.37845,ouais
cid,ABCM,475,AB,1061.202,1062.234,attendons attendons
cid,ABCM,476,CM,1062.6529,1063.6769,la voiture de flics en fait
cid,ABCM,477,AB,1065.67715,1066.69315,et puis en fait c'est bien passé
cid,ABCM,478,AB,1067.91345,1072.518,et comme on le pensait euh les bonnes soeurs euh ont été persuadées que c'était les carabins qui étaient venus faire euh
cid,ABCM,479,CM,1071.736,1072.832,ah ouais ah ouais ouais
cid,ABCM,480,CM,1074.43005,1074.47805,ouais
cid,ABCM,481,AB,1075.112,1077.712,faire les fous dans leur euh dans le jardin de leur foyer
cid,ABCM,482,CM,1076.7,1078.676,elles étaient très embêtées qu'ils soient pas restés du coup
cid,ABCM,483,AB,1079.386,1079.626,voilà
cid,ABCM,484,AB,1080.02665,1081.11465,pour faire la java avec elles
cid,ABCM,485,CM,1081.4542,1081.6782,bien oui
cid,ABCM,486,CM,1083.6349,1085.4269,je sais pas si ça existe encore les foyers de
cid,ABCM,487,CM,1086.4906,1086.5546,mh
cid,ABCM,488,AB,1087.03455,1090.53855,ben si ça existe moi j'ai vu qu'il y en avait un à coté de euh
cid,ABCM,489,CM,1087.2382,1088.4942,foyers de jeunes filles si il doit y en avoir
cid,ABCM,490,CM,1088.876,1089.036,ah ouais
cid,ABCM,491,AB,1091.43258,1092.168,à aix
cid,ABCM,492,CM,1092.626,1092.706,ah ouais
cid,ABCM,493,AB,1093.306,1093.53,ouais
cid,ABCM,494,AB,1094.176,1096.84,dans la rue je crois où y a l'l'iup euh l'iep
cid,ABCM,495,CM,1097.146,1097.418,ah ouais
cid,ABCM,496,AB,1097.306,1098.37,il me semble qu'il y a un foyer là
cid,ABCM,497,CM,1098.44935,1098.72135,et ouais
cid,ABCM,498,AB,1099.036,1102.22,ou alors c'est marqué encore dessus mais c'en n'est pas un mais il me semble que c'en est un
cid,ABCM,499,CM,1100.456,1100.784,mh mh
cid,ABCM,500,CM,1103.0536,1105.6696,des foyers euh genre foyers ce qu'on appelle foyers de jeunes filles ou
cid,ABCM,501,AB,1103.57843,1105.022,ah si ça existe j'en suis sûre
cid,ABCM,502,AB,1105.8756,1106.5236,oui exactement
cid,ABCM,503,CM,1106.376,1107.972,non mixtes quoi mh ah ouais
cid,ABCM,504,AB,1107.33085,1107.41885,ouais
cid,ABCM,505,AB,1108.206,1108.398,ah ouais
cid,ABCM,506,CM,1109.376,1109.792,mh je savais pas
cid,ABCM,507,AB,1110.06506,1111.688,ah j'en ai jamais vu pour garçons mais
cid,ABCM,508,CM,1113.696,1118.28,bien y a des foyers de jeunes travailleurs mais je sais pas si c'est très mh ouais c'est ça ouais mh je sais pas si c'est euh
cid,ABCM,509,AB,1115.716,1116.668,ouais mais c'est pas la même chose
cid,ABCM,510,AB,1118.33865,1121.12265,je pense pas je pense que y a des étudiants qui peuvent y aller mais je euh
cid,ABCM,511,CM,1118.84385,1119.75585,je sais pas si c'est mixte en plus
cid,ABCM,512,CM,1120.751,1120.895,ouais
cid,ABCM,513,AB,1121.9467,1127.6507,je crois qu'en général c'est pour des apprentis ou des gens qui ont peu de moyens qui ont un statut particulier qui peut-être ouvert uniquement à des
cid,ABCM,514,CM,1123.706,1124.41,mh ouais ah ouais
cid,ABCM,515,CM,1124.806,1124.966,ouais
cid,ABCM,516,CM,1125.946,1126.634,ouais ah ouais ouais
cid,ABCM,517,CM,1130.2789,1130.4309,ouais
cid,ABCM,518,AB,1130.796,1131.764,des ouvriers ou autres
cid,ABCM,519,CM,1132.20805,1132.27205,mh
cid,ABCM,520,CM,1136.58025,1137.05225,euh
cid,ABCM,521,CM,1139.39755,1143.13355,ah si mais j'ai c'est un truc qui m'avait fait bien rire mais je crois je crois je t'avais déjà raconté je sais plus
cid,ABCM,522,CM,1143.94985,1144.85385,c'était le euh
cid,ABCM,523,AB,1144.072,1144.592,alors
cid,ABCM,524,CM,1145.16385,1146.60385,je me suis trouvée très con encore
cid,ABCM,525,AB,1145.4501,1146.2101,et alors
cid,ABCM,526,CM,1148.1533,1150.2573,c'était euh en faisant du ski
cid,ABCM,527,CM,1151.0627,1154.72329,je sais plus euh mh une fois où euh j'étais partie avec des copains en fait
cid,ABCM,528,CM,1155.486,1158.974,et euh j'avais eu la mauvaise idée c'est des chaussures de ski que j'avais depuis très longtemps
cid,ABCM,529,CM,1159.80978,1163.69,ouais on était super bien et quand je suis arrivée je suis arrivée assez tard euh
cid,ABCM,530,CM,1164.57225,1164.70825,euh
cid,ABCM,531,CM,1165.362,1168.858,à la station je devais rejoindre des copains et j'ai laissé mes chaussures dans la voiture quoi
cid,ABCM,532,CM,1169.616,1172.952,et le lendemain on part tous ensemble pour la journée euh faire du ski tout ça
cid,ABCM,533,AB,1173.086,1173.83,chaussures glacées
cid,ABCM,534,CM,1174.5652,1182.45105,bah si ça avait été que ça mais euh j'alors en plus je je chausse on arrive tout en haut de de la station y avait plein d'étages en plus hein tout en haut
cid,ABCM,535,CM,1183.19795,1188.8114,et puis euh je commence à descendre après le premier virage je me casse la gueule mhm merde oh quand même la saison commence mal
cid,ABCM,536,CM,1189.756,1191.164,et puis euh bon je rechausse
cid,ABCM,537,AB,1190.216,1192.584,en disant non non c'est pas mon style c'est juste
cid,ABCM,538,CM,1191.732,1192.06,ouais ouais
cid,ABCM,539,CM,1192.6843,1194.02867,oui oui normalement quand même
cid,ABCM,540,CM,1195.006,1197.654,je rechausse je repars deuxième virage je me casse la gueule
cid,ABCM,541,CM,1198.26795,1202.09195,mais attendez et je mes fixations sont pas bien réglées c'est en fait c'est  ma chaussure qui était partie
cid,ABCM,542,CM,1202.5881,1206.3881,et je vais pour rechausser et je me rends compte que tu sais le le truc que tu rentres dans la fixation il était cassé
cid,ABCM,543,AB,1206.916,1207.044,ouais
cid,ABCM,544,CM,1207.10855,1207.79655,donc en fait
cid,ABCM,545,AB,1208.106,1210.394,espèce de bout noir oui au bout etc ouais
cid,ABCM,546,CM,1209.10705,1209.13105,mh
cid,ABCM,547,CM,1209.496,1211.48,ouais le le truc que tu rentres en fait euh pour euh
cid,ABCM,548,AB,1210.816,1211.0,mh mh
cid,ABCM,549,AB,1211.56535,1211.94935,l'embout
cid,ABCM,550,CM,1212.1982,1217.2542,et en fait euh le problème c'est que si tu peux plus du coup je pouvais plus chausser j'étais tout en haut de la station je pouvais plus chausser me suis dit
cid,ABCM,551,CM,1217.95915,1219.23115,mais c'est l'enfer va falloir que je descende
cid,ABCM,552,AB,1218.35695,1219.50095,bon je vais faire du monoski
cid,ABCM,553,CM,1219.6375,1220.9095,tout euh ouais voilà
cid,ABCM,554,CM,1221.6987,1223.6027,ou euh donc en fait j'ai déchaussé
cid,ABCM,555,CM,1224.1742,1228.3502,j'ai mis mes skis sur le dos puis j'ai commencé à descendre à pied euh à pied toute la station quoi en fait
cid,ABCM,556,CM,1229.2695,1234.5255,et puis au bout de de je sais pas peut-être cent mètres y avait un restaurant d'altitude qui était euh qui était un petit peu plus bas quoi en fait
cid,ABCM,557,AB,1231.55975,1232.39975,tout =t= à pied
