corpus,file,dyad,index,speaker,start,stop,text,theme,theme_role,theme_index,has_theme
cheese,Cheese-AA_OR,AAOR,213,OR,340.66,342.34995,ben noelia elle prenait son bus d'aubagne aussi tous les jours,lieu d'habitation,f,2.0,True
cheese,Cheese-AA_OR,AAOR,214,AA,342.58,344.22492,oui oui c'est vrai je l'avais déjà vu en plus dedans,lieu d'habitation,g,3.0,True
cheese,Cheese-AA_OR,AAOR,215,OR,343.68,343.91494,ouais,lieu d'habitation,f,4.0,True
cheese,Cheese-AA_OR,AAOR,216,AA,345.22,345.43494,ouais,lieu d'habitation,g,5.0,True
cheese,Cheese-AA_OR,AAOR,217,OR,345.36,346.58492,et donc tu as pas d'appart ici tu fais,lieu d'habitation,f,6.0,True
cheese,Cheese-AA_OR,AAOR,218,OR,346.8,347.63494,tous les jours les aller retours,lieu d'habitation,f,7.0,True
cheese,Cheese-AA_OR,AAOR,219,AA,347.0,347.25494,ouais,lieu d'habitation,g,8.0,True
cheese,Cheese-AA_OR,AAOR,220,AA,348.24,349.37993,mais à la base attends c'est quand,lieu d'habitation,g,9.0,True
cheese,Cheese-AA_OR,AAOR,221,AA,349.6,351.95993,ben en l1 j'avais regardé pour me prendre un appart sur aix,lieu d'habitation,g,10.0,True
cheese,Cheese-AA_OR,AAOR,222,AA,352.22,353.17494,et alors vu le prix,lieu d'habitation,g,11.0,True
cheese,Cheese-AA_OR,AAOR,223,AA,354.0,354.93494,je me suis dit ouais,lieu d'habitation,g,12.0,True
cheese,Cheese-AA_OR,AAOR,224,OR,355.38,358.10492,tu payes 485 euros pour 24 mètres carré,lieu d'habitation,f,13.0,True
cheese,Cheese-AA_OR,AAOR,225,AA,356.34,356.93494,du coup euh,lieu d'habitation,g,14.0,True
cheese,Cheese-AA_OR,AAOR,226,OR,358.72,362.69494,tu imagines presque 500 balles pour j'ai un studio genre c'est vraiment et en plus on est deux dedans,lieu d'habitation,f,15.0,True
cheese,Cheese-AA_OR,AAOR,227,AA,358.94,359.21993,ouais,lieu d'habitation,g,16.0,True
cheese,Cheese-AA_OR,AAOR,228,AA,363.02,363.69485,ah ouais,lieu d'habitation,g,17.0,True
cheese,Cheese-AA_OR,AAOR,229,OR,363.36,364.92995,donc il y a juste enfin enfin genre c'est,lieu d'habitation,f,18.0,True
cheese,Cheese-AA_OR,AAOR,230,AA,366.6,366.94995,ouais c'est,lieu d'habitation,g,19.0,True
cheese,Cheese-AA_OR,AAOR,231,OR,367.26,371.21993,j'ai envie de te dire c'est c'est limite un peu plus grand que ça tu sais non c'est quand même plus grand mais euh,lieu d'habitation,f,20.0,True
cheese,Cheese-AA_OR,AAOR,232,AA,370.8,371.13494,ouais,lieu d'habitation,g,21.0,True
cheese,Cheese-AA_OR,AAOR,233,AA,371.32,372.67494,non mais c'est hors de prix sur aix,lieu d'habitation,g,22.0,True
cheese,Cheese-AA_OR,AAOR,234,OR,372.12,375.58492,mais c'est enfin c'est trop cher quoi quand c'est 480 pourtant je suis pas dans le centre hein,lieu d'habitation,f,23.0,True
cheese,Cheese-AA_OR,AAOR,235,AA,375.92,376.20995,ouais,lieu d'habitation,g,24.0,True
cheese,Cheese-AA_OR,AAOR,236,OR,376.24,377.52995,donc j'ai la chance d'avoir une terrasse déjà,lieu d'habitation,f,25.0,True
cheese,Cheese-AA_OR,AAOR,237,OR,378.2,378.77989,un petit jardin,lieu d'habitation,f,26.0,True
cheese,Cheese-AA_OR,AAOR,238,AA,378.42,378.97494,ouais c'est déjà mieux,lieu d'habitation,g,27.0,True
cheese,Cheese-AA_OR,AAOR,239,OR,379.34,379.79602,mais euh,lieu d'habitation,f,28.0,True
cheese,Cheese-AA_OR,AAOR,240,OR,380.04,380.58995,500 balles,lieu d'habitation,f,29.0,True
cheese,Cheese-AA_OR,AAOR,241,AA,381.34,381.57494,ouais,lieu d'habitation,g,30.0,True
cheese,Cheese-AA_OR,AAOR,242,OR,381.9969,382.5349,ils sont sérieux,lieu d'habitation,f,31.0,True
cheese,Cheese-AA_OR,AAOR,243,AA,382.38,387.34995,que moi je me suis dit euh à choisir entre payer ça ou payer le bus et faire les aller retours parce que il y a pas quand même des masses de cours,lieu d'habitation,g,32.0,True
cheese,Cheese-AA_OR,AAOR,244,AA,388.18,390.53993,j'ai fait c'est bon ça me fait ça me fait 20 euros par mois euh,lieu d'habitation,g,33.0,True
cheese,Cheese-AA_OR,AAOR,245,OR,390.62,390.85494,ouais,lieu d'habitation,f,34.0,True
cheese,Cheese-AA_OR,AAOR,246,OR,391.88,395.29494,ouais un jour et même à l'année ça fait encore moins cher non quand tu payes à l'année,lieu d'habitation,f,35.0,True
cheese,Cheese-AA_OR,AAOR,247,AA,392.04,392.89993,et c'est bon je fais ça,lieu d'habitation,g,36.0,True
cheese,Cheese-AA_OR,AAOR,248,AA,395.2,397.40492,non je sais pas moi je préfère enfin je prends par mois du coup au final,lieu d'habitation,g,37.0,True
cheese,Cheese-AA_OR,AAOR,249,OR,397.92,400.56492,je crois que la première année elle avait pris à l'année et après elle a pris par mois,lieu d'habitation,f,38.0,True
cheese,Cheese-AA_OR,AAOR,250,OR,400.86,402.80483,parce que du coup euh ça lui revient moins cher,lieu d'habitation,f,39.0,True
cheese,Cheese-AA_OR,AAOR,251,OR,403.12,404.7392,quand tu sais que tu y vas pas juillet aout,lieu d'habitation,f,40.0,True
cheese,Cheese-AA_OR,AAOR,252,AA,404.28,405.03993,oui c'est ça,lieu d'habitation,g,41.0,True
cheese,Cheese-AA_OR,AAOR,253,OR,405.02,407.36991,que tu y vas pas pendant toutes les périodes de de vacances ou euh,lieu d'habitation,f,42.0,True
cheese,Cheese-AA_OR,AAOR,254,AA,406.66,408.26492,même juin limite on y est pas,lieu d'habitation,g,43.0,True
cheese,Cheese-AA_OR,AAOR,255,OR,407.66,407.90492,ouais,lieu d'habitation,f,44.0,True
cheese,Cheese-AA_OR,AAOR,256,OR,408.3,409.57494,oui juin non plus ouais c'est ça,lieu d'habitation,f,45.0,True
cheese,Cheese-AA_OR,AAOR,257,AA,409.88,413.83494,l'année dernière en mai non plus j'y étais pas parce qu'on avait toutes les enfin on avait eu tous les partiels avant quoi,transition,,0.0,True
cheese,Cheese-AA_OR,AAOR,258,OR,411.62,411.94995,ouais j'avoue,transition,,1.0,True
cheese,Cheese-AA_OR,AAOR,259,OR,412.74,412.90991,ouais,transition,,2.0,True
cheese,Cheese-AA_OR,AAOR,260,OR,413.26,414.50497,j'aimerais bien cette année qui se passe ça,transition,,3.0,True
cheese,Cheese-AA_OR,AAOR,261,AA,414.98,415.68492,pareil,transition,,4.0,True
cheese,Cheese-AA_OR,AAOR,262,AA,416.5,417.39494,mais le truc euh ouais,organisation des partiels,g,0.0,True
cheese,Cheese-AA_OR,AAOR,263,AA,417.98,420.18995,mais vu que si euh au deuxième semestre ça sera comme là euh,organisation des partiels,g,1.0,True
cheese,Cheese-AA_OR,AAOR,264,AA,420.72,422.73494,ça sera pendant la période de partiel du coup,organisation des partiels,g,2.0,True
cheese,Cheese-AA_OR,AAOR,265,OR,423.52,424.09494,les examens,organisation des partiels,f,3.0,True
cheese,Cheese-AA_OR,AAOR,266,AA,424.26,424.52995,ouais,organisation des partiels,g,4.0,True
cheese,Cheese-AA_OR,AAOR,267,AA,425.32,426.73494,vu qu'on est pas en en cci,organisation des partiels,g,5.0,True
cheese,Cheese-AA_OR,AAOR,268,OR,425.36,427.63494,ouais mais si c'est pendant la période de partiel mais qu'on est au début,organisation des partiels,f,6.0,True
cheese,Cheese-AA_OR,AAOR,269,AA,428.08,428.26492,oui,organisation des partiels,g,7.0,True
cheese,Cheese-AA_OR,AAOR,270,OR,428.38,429.91494,enfin tu sais qu'on a pas le rattrapage ça fait juin encore,organisation des partiels,f,8.0,True
cheese,Cheese-AA_OR,AAOR,271,AA,429.2,429.37494,ouais,organisation des partiels,g,9.0,True
cheese,Cheese-AA_OR,AAOR,272,OR,431.02,432.4149,non c'est juin la période non,organisation des partiels,f,10.0,True
cheese,Cheese-AA_OR,AAOR,273,AA,431.04,431.23494,mh,organisation des partiels,g,11.0,True
cheese,Cheese-AA_OR,AAOR,274,OR,433.18,434.31494,début juin je crois même hein,organisation des partiels,f,12.0,True
cheese,Cheese-AA_OR,AAOR,275,AA,433.92,434.29494,mai,organisation des partiels,g,13.0,True
cheese,Cheese-AA_OR,AAOR,276,AA,434.52,434.73494,non,organisation des partiels,g,14.0,True
cheese,Cheese-AA_OR,AAOR,277,OR,435.72,436.96641,ah même pour les tu penses,organisation des partiels,f,15.0,True
cheese,Cheese-AA_OR,AAOR,278,AA,436.1,437.42492,c'était en mai non je crois les partiels,organisation des partiels,g,16.0,True
cheese,Cheese-AA_OR,AAOR,279,OR,437.42,442.02402,moi je croyais qu'on les avait toujours eu en mai parce qu'on était pas dans la période justement parce qu'on les faisait tout seul sans la période,organisation des partiels,f,17.0,True
cheese,Cheese-AA_OR,AAOR,280,AA,442.52,444.42991,non non je crois que ah non justement c'est en mai euh,organisation des partiels,g,18.0,True
cheese,Cheese-AA_OR,AAOR,281,OR,444.94796,445.30796,ah,organisation des partiels,f,19.0,True
cheese,Cheese-AA_OR,AAOR,282,AA,445.24,446.61494,et l'année dernière on les avait eu avant les vacances,organisation des partiels,g,20.0,True
cheese,Cheese-AA_OR,AAOR,283,AA,446.72649,446.91966,genre,organisation des partiels,g,21.0,True
cheese,Cheese-AA_OR,AAOR,284,OR,446.8,447.05494,ouais,organisation des partiels,f,22.0,True
cheese,Cheese-AA_OR,AAOR,285,AA,446.91966,448.30995,fin avril,organisation des partiels,g,23.0,True
cheese,Cheese-AA_OR,AAOR,286,OR,448.02,450.06991,mais on en avait eu un qui était après les vacances le 14 mai,organisation des partiels,f,24.0,True
cheese,Cheese-AA_OR,AAOR,287,OR,450.68,451.77984,j'avais dû revenir je crois,organisation des partiels,f,25.0,True
cheese,Cheese-AA_OR,AAOR,288,AA,451.68,453.83993,moi j'en avais pas eu ah t'avais peut-être anglais non,organisation des partiels,g,26.0,True
cheese,Cheese-AA_OR,AAOR,289,OR,451.92911,452.72995,le 14 mai c'est,organisation des partiels,f,27.0,True
cheese,Cheese-AA_OR,AAOR,290,OR,454.5,454.89494,non,organisation des partiels,f,28.0,True
cheese,Cheese-AA_OR,AAOR,291,OR,456.0472,457.16991,qu'est-ce qu'on avait eu le 14 mai,organisation des partiels,f,29.0,True
cheese,Cheese-AA_OR,AAOR,292,AA,457.5,458.72995,moi je sais que j'en avais pas eu,organisation des partiels,g,30.0,True
cheese,Cheese-AA_OR,AAOR,293,OR,457.64,458.18991,j'étais revenue,organisation des partiels,f,31.0,True
cheese,Cheese-AA_OR,AAOR,294,OR,458.42,459.56492,exprès euh,organisation des partiels,f,32.0,True
cheese,Cheese-AA_OR,AAOR,295,AA,458.72995,459.35993,du coup euh,organisation des partiels,g,33.0,True
cheese,Cheese-AA_OR,AAOR,296,AA,459.92,460.76492,elle est en parcours b,organisation des partiels,g,34.0,True
cheese,Cheese-AA_OR,AAOR,297,OR,461.04,461.31993,ouais,organisation des partiels,f,35.0,True
cheese,Cheese-AA_OR,AAOR,298,AA,461.9,462.74492,ouais ça devait être ça,organisation des partiels,g,36.0,True
cheese,Cheese-AA_OR,AAOR,299,OR,462.72,463.60492,peut-être une de mes options,organisation des partiels,f,37.0,True
cheese,Cheese-AA_OR,AAOR,300,AA,463.7475,466.87485,parce que moi j'avais eu tout avant même ma langue c'était avant et,organisation des partiels,g,38.0,True
cheese,Cheese-AA_OR,AAOR,301,AA,467.06,467.92492,mon option aussi,organisation des partiels,g,39.0,True
cheese,Cheese-AA_OR,AAOR,302,OR,468.57404,470.58995,attends je réfléchis si c'est pas en première année,organisation des partiels,f,40.0,True
cheese,Cheese-AA_OR,AAOR,303,OR,470.94,471.65602,d'un côté que je dis ça,organisation des partiels,f,41.0,True
cheese,Cheese-AA_OR,AAOR,304,OR,472.46,474.6149,parce que je sais que j'étais revenue des sable exprès pour euh,organisation des partiels,f,42.0,True
cheese,Cheese-AA_OR,AAOR,305,AA,473.22,473.56492,je sais plus,organisation des partiels,g,43.0,True
cheese,Cheese-AA_OR,AAOR,306,OR,475.12,475.83993,pour un partiel,organisation des partiels,f,44.0,True
cheese,Cheese-AA_OR,AAOR,307,OR,477.66,478.34492,800 kilomètres,organisation des partiels,f,45.0,True
cheese,Cheese-AA_OR,AAOR,308,OR,478.72,479.51494,juste pour un partiel,organisation des partiels,f,46.0,True
cheese,Cheese-AA_OR,AAOR,309,AA,478.88,479.20497,ah ouais,organisation des partiels,g,47.0,True
cheese,Cheese-AA_OR,AAOR,310,OR,479.84,480.18492,jusqu'au bout hein,organisation des partiels,f,48.0,True
cheese,Cheese-AA_OR,AAOR,311,AA,479.88,480.15595,ah putain,organisation des partiels,g,49.0,True
cheese,Cheese-AA_OR,AAOR,312,OR,480.6,481.63993,et,organisation des partiels,f,50.0,True
cheese,Cheese-AA_OR,AAOR,313,OR,483.72,486.60991,et l'année dernière ouais tu as peut-être raison l'année dernière on les avait tous fait avant ouais,organisation des partiels,f,51.0,True
cheese,Cheese-AA_OR,AAOR,314,AA,486.74,486.96995,mh,organisation des partiels,g,52.0,True
cheese,Cheese-AA_OR,AAOR,315,OR,487.6,489.56492,ouais parce que j'étais revenue mais cette fois c'était pour l'indi,organisation des partiels,f,53.0,True
cheese,Cheese-AA_OR,AAOR,316,OR,490.7,490.96488,c'est vrai,organisation des partiels,f,54.0,True
cheese,Cheese-AA_OR,AAOR,317,AA,490.74,491.24492,ouais pour les,organisation des partiels,g,55.0,True
cheese,Cheese-AA_OR,AAOR,318,OR,491.4,492.14161,donc c'était une option,organisation des partiels,f,56.0,True
cheese,Cheese-AA_OR,AAOR,319,AA,494.42,495.28991,ouais voilà,organisation des partiels,g,57.0,True
cheese,Cheese-AA_OR,AAOR,320,OR,496.1,496.97494,mais j'ai hâte que ce soit euh,organisation des partiels,f,58.0,True
cheese,Cheese-AA_OR,AAOR,321,OR,497.2,497.52991,fini là,organisation des partiels,f,59.0,True
cheese,Cheese-AA_OR,AAOR,322,AA,497.66,498.48674,j'ai hâte que ça finisse aussi,organisation des partiels,g,60.0,True
cheese,Cheese-AA_OR,AAOR,323,AA,498.94,500.77494,quand on a la semaine ben tu sais la semaine de,organisation des partiels,g,61.0,True
cheese,Cheese-AA_OR,AAOR,324,OR,499.10156,499.53181,grave,organisation des partiels,f,62.0,True
cheese,Cheese-AA_OR,AAOR,325,AA,501.54,505.21993,révision là enfin la semaine censée être banalisée genre le lundi j'ai mon partiel de coréen,organisation des partiels,g,63.0,True
cheese,Cheese-AA_OR,AAOR,326,AA,506.34,509.18991,et le mardi on a avec sarah on a notre option de,organisation des partiels,g,64.0,True
cheese,Cheese-AA_OR,AAOR,327,OR,506.36,507.29494,alors que c'est censé être banalisé,organisation des partiels,f,65.0,True
cheese,Cheese-AA_OR,AAOR,328,AA,510.38,511.01989,d'informatique là,transition,,0.0,True
cheese,Cheese-AA_OR,AAOR,329,OR,512.1,513.17526,vous avez une option en informatique,transition,,1.0,True
cheese,Cheese-AA_OR,AAOR,330,AA,513.22,514.67989,ouais ben on est en parcours a,transition,,2.0,True
cheese,Cheese-AA_OR,AAOR,331,AA,514.94,516.01494,du coup on devait choisir une option,le choix des options,g,0.0,True
cheese,Cheese-AA_OR,AAOR,332,AA,517.46,518.27993,et on a pris euh,le choix des options,g,1.0,True
cheese,Cheese-AA_OR,AAOR,333,OR,518.74,519.69993,mais moi ausi je suis en parcours a,le choix des options,f,2.0,True
cheese,Cheese-AA_OR,AAOR,334,AA,520.74,521.48995,mh t'as pris quoi,le choix des options,g,3.0,True
cheese,Cheese-AA_OR,AAOR,335,OR,521.17644,522.05993,c'est pour ça que j'ai deux options,le choix des options,f,4.0,True
cheese,Cheese-AA_OR,AAOR,336,OR,522.52,524.45494,et moi j'ai deux options toi tu as une langue plus une option,le choix des options,f,5.0,True
cheese,Cheese-AA_OR,AAOR,337,AA,524.94,525.17494,oui,le choix des options,g,6.0,True
cheese,Cheese-AA_OR,AAOR,338,OR,525.56,526.37494,moi j'ai deux options,le choix des options,f,7.0,True
cheese,Cheese-AA_OR,AAOR,339,OR,526.7,527.81494,parce que euh mais la fille,le choix des options,f,8.0,True
cheese,Cheese-AA_OR,AAOR,340,OR,527.98,528.75993,qui complique toujours tout,le choix des options,f,9.0,True
cheese,Cheese-AA_OR,AAOR,341,OR,529.16,530.89494,parce que l'année dernière j'avais fait une langue,le choix des options,f,10.0,True
cheese,Cheese-AA_OR,AAOR,342,AA,529.16,530.31993,ah oui t'avais inversé non,le choix des options,g,11.0,True
cheese,Cheese-AA_OR,AAOR,343,OR,531.4,532.15993,j'avais fait deux langues,le choix des options,f,12.0,True
cheese,Cheese-AA_OR,AAOR,344,OR,532.56,534.07494,et au deuxième semestre j'avais fait qu'une langue,le choix des options,f,13.0,True
cheese,Cheese-AA_OR,AAOR,345,OR,534.66,535.53494,j'avais arrêté une option,le choix des options,f,14.0,True
cheese,Cheese-AA_OR,AAOR,346,OR,535.78,536.43993,parce que je pouvais pas,le choix des options,f,15.0,True
cheese,Cheese-AA_OR,AAOR,347,OR,536.86,539.66995,enfin une des langues parce que je pouvais plus la suivre en fait elle était pas en même temps que mes cours,le choix des options,f,16.0,True
cheese,Cheese-AA_OR,AAOR,348,OR,540.4,542.29494,du coup j'ai fait que le semestre deux d'indi,le choix des options,f,17.0,True
cheese,Cheese-AA_OR,AAOR,349,OR,542.74,542.90497,du,le choix des options,f,18.0,True
cheese,Cheese-AA_OR,AAOR,350,OR,543.14,543.96492,et le semestre un,le choix des options,f,19.0,True
cheese,Cheese-AA_OR,AAOR,351,OR,544.82,547.48995,et du coup là cette année je peux pas faire le semestre un vu que je l'ai déjà validé,le choix des options,f,20.0,True
cheese,Cheese-AA_OR,AAOR,352,AA,548.16,548.46492,mouais,le choix des options,g,21.0,True
cheese,Cheese-AA_OR,AAOR,353,OR,548.28,549.07494,donc je fais pas de langue,le choix des options,f,22.0,True
cheese,Cheese-AA_OR,AAOR,354,OR,549.5,551.08492,du coup je vais faire ma langue au semstre deux,le choix des options,f,23.0,True
cheese,Cheese-AA_OR,AAOR,355,AA,551.42,552.43993,ouais t'as inversé,le choix des options,g,24.0,True
cheese,Cheese-AA_OR,AAOR,356,OR,551.58,552.75993,je sais pas si tu vois un peu comme c'est voilà,le choix des options,f,25.0,True
cheese,Cheese-AA_OR,AAOR,357,OR,553.0,554.39494,du coup là ce semestre je fais deux options,le choix des options,f,26.0,True
cheese,Cheese-AA_OR,AAOR,358,OR,554.86,556.64492,et le semestre deux je vais faire une option et une langue,le choix des options,f,27.0,True
cheese,Cheese-AA_OR,AAOR,359,OR,557.18,558.41494,en fait l'inverse de ce que tu fais toi,le choix des options,f,28.0,True
cheese,Cheese-AA_OR,AAOR,360,AA,557.22,558.32488,ouais d'accord ouais,le choix des options,g,29.0,True
cheese,Cheese-AA_OR,AAOR,361,OR,559.52,560.84492,du coup là là j'ai deux options,le choix des options,f,30.0,True
cheese,Cheese-AA_OR,AAOR,362,OR,561.02,562.24995,deux options de trois quatre heures,le choix des options,f,31.0,True
cheese,Cheese-AA_OR,AAOR,363,AA,562.52,563.68492,tu fais quoi du coup avec machin,le choix des options,g,32.0,True
cheese,Cheese-AA_OR,AAOR,364,OR,562.6,563.11993,donc euh,le choix des options,f,33.0,True
cheese,Cheese-AA_OR,AAOR,365,OR,563.96,566.58986,euh littérature indienne et,le choix des options,f,34.0,True
cheese,Cheese-AA_OR,AAOR,366,OR,567.8,568.58492,et langue des médias,le choix des options,f,35.0,True
cheese,Cheese-AA_OR,AAOR,367,OR,568.82,570.67993,je sais plus vraiment l'intitulé parce qu'il a changé mais c'est,le choix des options,f,36.0,True
cheese,Cheese-AA_OR,AAOR,368,AA,570.62,570.84483,mouais,le choix des options,g,37.0,True
cheese,Cheese-AA_OR,AAOR,369,OR,571.14,572.58991,l'inde d'aujourd'hui et des médias enfin,le choix des options,f,38.0,True
cheese,Cheese-AA_OR,AAOR,370,OR,573.08,574.86488,celle-là elle est cool mais alors littérature indienne euh,le choix des options,f,39.0,True
cheese,Cheese-AA_OR,AAOR,371,OR,575.4,577.05494,si ça sort pas  oh là là l'horreur,le choix des options,f,40.0,True
cheese,Cheese-AA_OR,AAOR,372,OR,577.92,578.44492,ah ouais non,le choix des options,f,41.0,True
cheese,Cheese-AA_OR,AAOR,373,OR,578.44492,583.08,c'est,le choix des options,f,42.0,True
cheese,Cheese-AA_OR,AAOR,374,AA,581.76,582.38991,mh,le choix des options,g,43.0,True
cheese,Cheese-AA_OR,AAOR,375,OR,583.08,583.67993,faut y passer,,,0.0,True
cheese,Cheese-AA_OR,AAOR,376,AA,583.14,585.84497,ouais nous non du coup puis l'année dernière avec sarah on,transition,,0.0,True
cheese,Cheese-AA_OR,AAOR,377,AA,586.1,587.30995,on nous prend les options euh,transition,,1.0,True
cheese,Cheese-AA_OR,AAOR,378,AA,587.52,588.62995,dans le bâtiment informatique là,transition,,2.0,True
cheese,Cheese-AA_OR,AAOR,379,OR,589.72,590.20982,ouais c'est marrant,transition,,3.0,True
cheese,Cheese-AA_OR,AAOR,380,AA,589.78,590.34995,oh ça va,transition,,4.0,True
cheese,Cheese-AA_OR,AAOR,381,OR,590.98,595.77494,mais vous faites quoi,,,0.0,True
cheese,Cheese-AA_OR,AAOR,382,AA,591.5,592.11494,pas trop mal,transition,,5.0,True
cheese,Cheese-AA_OR,AAOR,383,AA,592.8,595.77494,ben là ce semestre c'est outils de la communication,l'option d'informatique,g,0.0,True
cheese,Cheese-AA_OR,AAOR,384,AA,596.7,599.15494,du coup on voit des et on a vu des logiciels pour euh,l'option d'informatique,g,1.0,True
cheese,Cheese-AA_OR,AAOR,385,AA,600.58,606.22995,ben tout ce qui est qu'on peut utiliser pour faire de la com genre pour faire des prospectus pour faire des logos pour des trucs comme ça euh,l'option d'informatique,g,2.0,True
cheese,Cheese-AA_OR,AAOR,386,OR,606.04,610.31993,et alors c'est parce que c'est les seules qui correspondent aux horaires ou vous voulez vraiment faire enfin ça vous intéresse pour plus tard,l'option d'informatique,f,3.0,True
cheese,Cheese-AA_OR,AAOR,387,AA,606.6,607.52492,sur ordinateur quoi,l'option d'informatique,g,4.0,True
cheese,Cheese-AA_OR,AAOR,388,AA,610.54,613.84492,ben euh pas forcé enfin on s'est dit que c'était intéressant oauis mais,l'option d'informatique,g,5.0,True
cheese,Cheese-AA_OR,AAOR,389,AA,614.56,617.57494,c'était surtout que enfin dans la liste des options on savait pas quoi prendre en fait,l'option d'informatique,g,6.0,True
cheese,Cheese-AA_OR,AAOR,390,OR,617.84,619.25993,cette liste d'options elle est énorme,l'option d'informatique,f,7.0,True
cheese,Cheese-AA_OR,AAOR,391,AA,619.4,621.33494,surtout qu'il y a genre il y a la moitié c'est des langues,l'option d'informatique,g,8.0,True
cheese,Cheese-AA_OR,AAOR,392,OR,619.96,620.99993,il y a grave des trucs mais,l'option d'informatique,f,9.0,True
